name,company,ideal_for,category,rating,ratings_count,reviews_count,actual_price,discounted_price,discount_percentage
"CR-1 Sneakers For Men(Black , 6)",HOTSTYLE,men,shoes,3.8,30233.0,2637.0,588,320,45
"HY-ENERGY Badminton Shoes For Men(Red , 6)",NIVIA,men,shoes,4.2,1691.0,130.0,2699,1047,61
"Z Blue Clogs LITE RIDE 360 EVA Non-slip Waterproof Comfortable Soft Heightening Clogs For Men(White, Blue , 11)",Z Blue,men,shoes,3.0,369.0,24.0,1999,990,50
"Lightweight EVA , Walking & Gym Casual Sports Running Shoes For Men(Grey , 9)",aadi,men,shoes,4.0,3372.0,134.0,1999,499,75
"DSC Beamer Cricket Shoes, Size: 6UK/7US/40EU, Improved Durability & Stability Cricket Shoes For Men(Orange , 6)",DSC,men,shoes,4.2,10108.0,841.0,890,749,15
"Sports shoes for men|Stylish Casual sport shoes for men |running shoes for boys Running Shoes For Men(Grey, Green , 7)",Airson,men,shoes,3.9,6074.0,376.0,1099,399,63
"socks Knitting Casual Sport Shoe Casuals For Men(Black , 8)",SUKUN,men,shoes,3.7,78130.0,5756.0,999,356,64
"SPECIAL 001 Sports shoes, Walking, Trendy, Lightweight, Trekking, Stylish Running Shoes For Men(Grey, Black , 10)",JQR,men,shoes,4.3,4916.0,1131.0,1399,698,50
"Dynamite Lace-Up Sneakers For Men(White , 6)",RapidBox,men,shoes,4.0,35271.0,2598.0,999,636,36
"Mesh| Ultralightweight| Premiun| Comfort| Summer Tendy| Outdoor| Running Shoes For Men(Blue , 6)",aadi,men,shoes,3.7,18939.0,1215.0,999,399,60
"Canvas Shoes For Men(Black, White, Grey , 8)",lejano,men,shoes,3.8,261.0,10.0,1299,474,63
"Premium Sports Shoes for Men Walking Shoes For Men(Grey , 5)",BIRDE,men,shoes,3.6,195228.0,13387.0,499,319,36
"Mesh Mushy For Men(Black , 7)",Bata,men,shoes,4.0,4208.0,371.0,599,299,50
"6155_BROWN Casuals For Men(Brown , 8)",Club Style,men,shoes,,,,3499,1799,48
"Lite Sports Shoes Running Shoes For Men(Black , 6)",BRUTON,men,shoes,3.8,735.0,28.0,2499,499,80
"Modern Trendy Shoes Sneakers For Men(Green , 6)",BRUTON,men,shoes,3.8,2842.0,147.0,1299,318,75
"Premium Lofer Shoes Slip On Sneakers For Men(Navy , 10)",BIRDE,men,shoes,3.8,12445.0,756.0,1999,474,76
"Combo Pack Of 2 Casual Shoes Sneakers For Men(Multicolor , 6)",BIRDE,men,shoes,3.6,814.0,50.0,999,497,50
"Fortune LUCIO-201 Derby For Men(Black , 8)",LIBERTY,men,shoes,4.1,14721.0,1512.0,2999,1199,60
"WHITE HIGH PREMIUM QUALITY Running Shoes For Men(White , 9)",Aeonik,men,shoes,3.5,24.0,2.0,1999,599,70
"Lite Sports Shoes Running Shoes For Men(Black , 6)",BRUTON,men,shoes,3.8,735.0,28.0,2499,499,80
"Boston-01 Chunky Sneakers,Loafers,Walking Shoes Sneakers For Men(Black , 8)",asian,men,shoes,3.9,14737.0,1134.0,1299,734,43
"Walking Shoes For Men(Multicolor , 9)",density,men,shoes,4.0,313248.0,34880.0,999,435,56
"Action Athleo ATG-424 Light Weight,Comfortable,Trendy,Running, Breathable,Gym Casuals For Men(Black , 6)",action,men,shoes,4.1,48484.0,3940.0,1899,619,67
"Stride 2.0 Spike Running Shoes For Men(Blue, White , 11)",NIVIA,men,shoes,4.1,5396.0,431.0,1399,1359,2
"High Tops For Men(Bronze, Black , 7)",lejano,men,shoes,3.9,13608.0,546.0,1299,472,63
"OGIY RETRO SHOES HIGH PREMIUM QUALITY Sneakers For Men(Green , 9)",Aeonik,men,shoes,3.7,5157.0,189.0,1999,467,76
"Derby For Men(Black , 7)",Bata,men,shoes,3.7,969.0,55.0,1599,799,50
"MAX Oxford For Men(Black , 7)",Bata,men,shoes,3.9,6791.0,666.0,1231,999,18
"Lite Sport Shoes , Runing Shoes Running Shoes For Men(White , 6)",BRUTON,men,shoes,3.8,2183.0,112.0,2499,499,80
"Lite Sports Shoes Running Shoes For Men(Blue , 6)",BRUTON,men,shoes,3.9,32992.0,1631.0,2499,499,80
"Synthetic Leather |Lightweight|Comfort|Summer|Trendy|Walking|Outdoor|Daily Use Sneakers For Men(White, Black, Yellow , 9)",aadi,men,shoes,3.6,136216.0,7809.0,1999,299,85
"Sneaker Casual Shoes For Men | Soft Cushion Insole, Slip-Resistance Sneakers For Men(Black, Red , 7)",Red Tape,men,shoes,4.2,36394.0,3432.0,5399,1619,70
"Sneakers For Men(White , 10)",aadi,men,shoes,3.5,11285.0,482.0,1999,499,75
"TPU Walking Shoes For Men(White , 6)",HOTSTYLE,men,shoes,3.9,315.0,15.0,2249,599,73
"Sneakers For Men(White, Black, Grey , 7)",lejano,men,shoes,3.3,6.0,0.0,1299,586,54
"Sneaker | Sports Running Shoes For Men(Grey, Orange , 7)",Footox,men,shoes,3.6,19838.0,1112.0,999,319,68
"FIRST Running Shoes For Men(Grey , 8)",CAMPUS,men,shoes,4.1,129264.0,11488.0,1899,1296,31
"Flat Sole Sneakers Shoes for all Day wear with Memory Cushion Footbed Sneakers For Men(White, Navy , 10)",asian,men,shoes,4.0,9257.0,835.0,899,749,16
"Men shoe Running Shoes For Men(Black , 6)",BRUTON,men,shoes,3.6,293.0,5.0,2490,318,87
"Range of Sports, Runing, Walking, Cricket, Jogging, Sneakers and Casuals For Men(White , 8)",Nobelite,men,shoes,4.1,1651.0,92.0,4999,1176,76
"Men and stylish comfortable black color formal shoe Slip On For Men(Black , 9)",Aaeshu,men,shoes,4.0,6637.0,408.0,2499,498,80
"HECTOR Running Shoes For Men(Black , 8)",CAMPUS,men,shoes,4.1,4755.0,505.0,1299,611,52
"Boss-Ace Lace Up For Men(Black , 7)",Bata,men,shoes,4.0,7510.0,761.0,999,843,15
"Lite Casual Shoes Sneakers For Men(Blue , 10)",BRUTON,men,shoes,3.9,701.0,27.0,2499,499,80
"Sneakers For Men(Black , 8)",lejano,men,shoes,3.8,2524.0,129.0,1299,440,66
"Casual Sneakers Colour Blocked Shoes For Boys Sneakers For Men(Brown, White , 8)",Robbie jones,men,shoes,3.7,10623.0,606.0,1999,649,67
Men Slim Mid Rise Dark Blue Jeans,PODGE,men,jeans,3.6,146.0,8.0,2299,429,81
Men Slim Mid Rise Black Jeans,PODGE,men,jeans,3.8,7062.0,520.0,1749,349,80
Men Regular Mid Rise Black Jeans,HIGHLANDER,men,jeans,3.7,807.0,51.0,1949,623,68
Men Skinny Mid Rise Black Jeans,KILLER,men,jeans,3.6,95.0,2.0,3499,1300,62
Men Slim Mid Rise Black Jeans,Urbano Fashion,men,jeans,3.8,105631.0,12450.0,1399,629,55
Men Regular Mid Rise Dark Blue Jeans,PETER ENGLAND,men,jeans,3.8,223.0,12.0,1599,1039,35
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM,men,jeans,3.9,7083.0,328.0,2999,639,78
Men Slim Mid Rise Light Blue Jeans,PODGE,men,jeans,3.9,70.0,1.0,2499,459,81
Men Slim Mid Rise Black Jeans,Roadster,men,jeans,5.0,6.0,0.0,1999,800,59
Men Slim Mid Rise Blue Jeans,HIGHLANDER,men,jeans,3.6,4446.0,381.0,1699,713,58
Men Slim Mid Rise White Jeans,PODGE,men,jeans,3.6,17.0,0.0,2299,459,80
Men Slim Mid Rise Blue Jeans,The Indian Garage Co.,men,jeans,3.5,107.0,12.0,2299,919,60
Men Tapered Fit Mid Rise Black Jeans,HIGHLANDER,men,jeans,3.8,48199.0,3734.0,1299,623,52
Men Regular Mid Rise Dark Blue Jeans,HIGHLANDER,men,jeans,3.7,807.0,51.0,1949,623,68
Men Regular Mid Rise Blue Jeans,Roadster,men,jeans,4.8,9.0,0.0,2499,998,60
Men Slim Mid Rise Blue Jeans,U.S. Polo Assn. Denim Co.,men,jeans,4.1,28.0,0.0,2499,1199,52
Men Relaxed Fit Mid Rise Light Blue Jeans,PODGE,men,jeans,3.4,136.0,2.0,2299,459,80
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,3.9,3398.0,159.0,2999,639,78
Men Slim Mid Rise Black Jeans,LEVI'S,men,jeans,4.2,15.0,0.0,3399,1869,45
Men Tapered Fit Mid Rise Dark Grey Jeans,HIGHLANDER,men,jeans,3.7,3552.0,208.0,1449,695,52
Men Slim Mid Rise Black Jeans,PODGE,men,jeans,3.7,602.0,37.0,2299,349,84
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,3.6,2220.0,96.0,2999,639,78
Men Tapered Fit Mid Rise Blue Jeans,Pepe Jeans,men,jeans,3.7,113.0,6.0,3599,1049,70
Men Slim Mid Rise Blue Jeans,Spykar,men,jeans,3.9,164.0,3.0,2599,1281,50
Men Slim Mid Rise Dark Blue Jeans,WROGN,men,jeans,3.9,212.0,9.0,1999,911,54
Men Tapered Fit Mid Rise Black Jeans,HIGHLANDER,men,jeans,3.8,3469.0,239.0,1449,695,52
Men Slim Mid Rise Dark Blue Jeans,Yap,men,jeans,3.7,96.0,3.0,2299,459,80
Men Relaxed Fit Mid Rise Black Jeans,OLLYDENIMS,men,jeans,3.0,141.0,8.0,1999,597,70
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM,men,jeans,3.9,7083.0,328.0,2999,639,78
Men Loose Fit Mid Rise Light Blue Jeans,linaria,men,jeans,,,,1299,499,61
Men Slim Mid Rise Black Jeans,The Indian Garage Co.,men,jeans,3.6,163.0,4.0,2599,806,68
Men Straight Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,4.0,32.0,4.0,2999,639,78
Men Regular Mid Rise Grey Jeans,KOTTY,men,jeans,3.7,9057.0,534.0,1999,499,75
Men Slim Mid Rise Blue Jeans,HIGHLANDER,men,jeans,3.7,2191.0,261.0,1699,713,58
Men Slim Mid Rise Dark Green Jeans,KILLER,men,jeans,3.6,19.0,0.0,3699,1350,63
Men Regular Mid Rise Black Jeans,Fader,men,jeans,,,,1299,398,69
Men Slim Mid Rise Light Blue Jeans,Hubberholme,men,jeans,3.9,631.0,30.0,3999,1349,66
Men Slim Low Rise Black Jeans,Yap,men,jeans,4.1,106.0,1.0,2299,349,84
Men Skinny Mid Rise Black Jeans,Roadster,men,jeans,3.8,2505.0,151.0,2499,999,60
Men Skinny Mid Rise Black Jeans,Roadster,men,jeans,3.1,627.0,48.0,2499,575,76
Men Slim Mid Rise Light Blue Jeans,METRONAUT,men,jeans,3.6,1953.0,77.0,2299,399,82
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM,men,jeans,3.9,7083.0,328.0,2999,639,78
Men Slim Mid Rise Black Jeans,PODGE,men,jeans,3.7,602.0,37.0,2299,349,84
Men Slim Mid Rise Light Blue Jeans,Urbano Fashion,men,jeans,3.8,14017.0,1414.0,1499,674,55
Men Slim Mid Rise Dark Blue Jeans,METRONAUT,men,jeans,3.8,370.0,13.0,1599,399,75
Men Relaxed Fit Mid Rise Black Jeans,UNITED DENIM,men,jeans,3.9,2763.0,95.0,2999,629,79
Men Slim Mid Rise Black Jeans,Urbano Fashion,men,jeans,3.8,105631.0,12450.0,1399,629,55
Men Straight Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,4.0,32.0,4.0,2999,639,78
Men Super Skinny Mid Rise Dark Blue Jeans,Roadster,men,jeans,3.6,6400.0,400.0,1699,510,69
Men Boot-Leg Mid Rise Light Blue Jeans,Urbano Fashion,men,jeans,3.8,3125.0,184.0,1999,749,62
Men Relaxed Fit Mid Rise Black Jeans,UNITED DENIM,men,jeans,3.7,70.0,2.0,2999,639,78
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM,men,jeans,3.8,128.0,9.0,2999,699,76
Men Tapered Fit Mid Rise Blue Jeans,LEVI'S,men,jeans,4.1,134.0,5.0,2999,1646,45
Men Tapered Fit Mid Rise Grey Jeans,LEVI'S,men,jeans,4.2,285.0,14.0,2999,1439,52
Men Slim Mid Rise Blue Jeans,KILLER,men,jeans,3.7,786.0,53.0,3399,1376,59
Men Tapered Fit Mid Rise Blue Jeans,HIGHLANDER,men,jeans,3.5,999.0,68.0,1449,695,52
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,3.8,281.0,11.0,2999,626,79
Men Slim Mid Rise Black Jeans,Urbano Fashion,men,jeans,3.9,16820.0,1708.0,1399,629,55
Men Slim Mid Rise Light Blue Jeans,DUCATI,men,jeans,4.3,93.0,6.0,2999,974,67
Men Slim Mid Rise Blue Jeans,KILLER,men,jeans,3.8,1156.0,120.0,3499,1306,62
Men Skinny Mid Rise White Jeans,Halogen,men,jeans,3.8,234.0,10.0,3599,975,72
Men Slim Mid Rise Dark Blue Jeans,METRONAUT By Flipkart,men,jeans,3.8,398.0,23.0,1599,601,62
Men Slim Mid Rise Brown Jeans,Urbano Fashion,men,jeans,3.9,2777.0,270.0,1599,599,62
Men Slim Mid Rise Light Blue Jeans,Urbano Fashion,men,jeans,3.9,6400.0,489.0,1399,629,55
Men Skinny Mid Rise Grey Jeans,KILLER,men,jeans,4.4,30.0,1.0,3899,1462,62
Men Regular Mid Rise Black Jeans,HIGHLANDER,men,jeans,3.7,549.0,27.0,1999,639,68
Men Slim Mid Rise White Jeans,tannumsands,men,jeans,3.6,27.0,1.0,2999,682,77
. Men Loose Fit Mid Rise White Jeans,Urbano Plus,men,jeans,3.7,126.0,3.0,2799,1249,55
Men Regular Mid Rise Dark Blue Jeans,HIGHLANDER,men,jeans,3.5,397.0,20.0,2049,655,68
Men Regular Mid Rise Blue Jeans,Roadster,men,jeans,3.9,155.0,3.0,1999,679,66
Men Slim Mid Rise Dark Blue Jeans,METRONAUT,men,jeans,3.6,419.0,38.0,1299,616,52
Men Regular Mid Rise Dark Blue Jeans,PSI,men,jeans,,,,2599,953,63
Men Skinny Mid Rise Blue Jeans,U.S. Polo Assn. Denim Co.,men,jeans,4.0,47.0,2.0,2499,1049,58
Men Slim Mid Rise Blue Jeans,Supernova Inc.,men,jeans,3.8,38810.0,3685.0,1299,448,65
Men Slim Mid Rise Dark Grey Jeans,METRONAUT,men,jeans,3.7,200.0,11.0,2299,399,82
Men Relaxed Fit Mid Rise Light Blue Jeans,DENIM LOOK,men,jeans,3.7,1146.0,36.0,1999,649,67
. Men Loose Fit Mid Rise Dark Blue Jeans,Urbano Fashion,men,jeans,3.6,308.0,13.0,2399,1049,56
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM,men,jeans,3.9,52.0,2.0,2999,639,78
Men Boot-Leg Mid Rise Light Blue Jeans,Urbano Fashion,men,jeans,3.8,2074.0,146.0,1999,749,62
Men Slim Mid Rise Black Jeans,LEVI'S,men,jeans,3.7,21.0,0.0,2999,1629,45
Men Slim Mid Rise Dark Blue Jeans,PODGE,men,jeans,3.6,146.0,8.0,2299,429,81
Men Slim Mid Rise Black Jeans,PODGE,men,jeans,3.8,7062.0,520.0,1749,349,80
Men Loose Fit Mid Rise Grey Jeans,FUDE PRIDE,men,jeans,4.0,306.0,18.0,2499,489,80
Men Regular Mid Rise Black Jeans,C2FH,men,jeans,3.7,95.0,0.0,1799,449,75
Men Relaxed Fit Mid Rise Grey Jeans,BREXX,men,jeans,3.4,79.0,14.0,2999,619,79
Men Slim Mid Rise Blue Jeans,FLYING MACHINE,men,jeans,3.8,193.0,9.0,2599,961,63
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM,men,jeans,3.9,7083.0,328.0,2999,639,78
Men Slim Mid Rise Light Blue Jeans,PODGE,men,jeans,3.9,70.0,1.0,2499,459,81
Men Slim Mid Rise White Jeans,mevan,men,jeans,3.7,222.0,14.0,1299,398,69
Men Slim Mid Rise Grey Jeans,PETER ENGLAND,men,jeans,4.0,78.0,3.0,1899,1234,35
Men Slim Mid Rise White Jeans,PODGE,men,jeans,3.6,17.0,0.0,2299,459,80
Men Slim Mid Rise Blue Jeans,The Indian Garage Co.,men,jeans,3.5,107.0,12.0,2299,919,60
Men Slim Mid Rise Blue Jeans,U.S. Polo Assn. Denim Co.,men,jeans,4.0,12.0,0.0,2499,1199,52
Men Slim Mid Rise Blue Jeans,METRONAUT,men,jeans,3.7,236.0,14.0,1299,410,68
Men Skinny Mid Rise Dark Blue Jeans,KILLER,men,jeans,4.0,106.0,3.0,3699,1480,59
Men Skinny Mid Rise Black Jeans,Roadster,men,jeans,3.7,1273.0,111.0,1299,728,43
Men Relaxed Fit Mid Rise Light Blue Jeans,PODGE,men,jeans,3.4,136.0,2.0,2299,459,80
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,3.9,3398.0,159.0,2999,639,78
Men Tapered Fit Mid Rise Black Jeans,HIGHLANDER,men,jeans,3.7,3292.0,212.0,1399,601,57
Men Regular Mid Rise Light Blue Jeans,Urbano Plus,men,jeans,4.0,4596.0,345.0,1699,766,54
Men Slim Mid Rise Black Jeans,PODGE,men,jeans,3.7,602.0,37.0,2299,349,84
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,3.6,2220.0,96.0,2999,639,78
Men Slim Mid Rise White Jeans,Urbano Fashion,men,jeans,3.9,6102.0,540.0,1699,679,60
Men Slim Mid Rise Blue Jeans,Urbano Fashion,men,jeans,3.9,6400.0,489.0,1399,629,55
Men Boyfriend Mid Rise Light Blue Jeans,DENIM FIT,men,jeans,3.2,476.0,14.0,2500,599,76
Men Slim Mid Rise Blue Jeans,MUFTI,men,jeans,3.7,190.0,10.0,3499,1329,62
Men Slim Mid Rise Blue Jeans,Spykar,men,jeans,3.9,164.0,3.0,2599,1281,50
Men Slim Mid Rise Dark Blue Jeans,Yap,men,jeans,3.7,96.0,3.0,2299,459,80
Men Regular Mid Rise Light Green Jeans,STUDIO NEXX,men,jeans,3.8,1349.0,106.0,1499,759,49
Men Slim High Rise Blue Jeans,LEVI'S,men,jeans,3.6,14.0,1.0,2699,1483,45
Men Relaxed Fit Mid Rise Black Jeans,OLLYDENIMS,men,jeans,3.0,141.0,8.0,1999,597,70
Men Straight Fit Mid Rise Light Blue Jeans,UNITED DENIM,men,jeans,4.0,32.0,4.0,2999,639,78
Men Slim Mid Rise Light Blue Jeans,Urbano Fashion,men,jeans,3.9,605.0,54.0,1699,671,60
Men Slim Mid Rise Grey Jeans,HIGHLANDER,men,jeans,3.7,289.0,15.0,1999,679,66
Men Skinny Mid Rise Black Jeans,U.S. Polo Assn. Denim Co.,men,jeans,4.1,67.0,10.0,2499,1499,40
Men Slim Mid Rise Black Jeans,DUCATI,men,jeans,3.6,28.0,1.0,2799,943,66
Men Slim Mid Rise Black Jeans,The Indian Garage Co.,men,jeans,3.6,163.0,4.0,2599,806,68
Men Slim Mid Rise Light Blue Jeans,Hubberholme,men,jeans,3.9,631.0,30.0,3999,1349,66
Men Skinny Mid Rise Dark Blue Jeans,KILLER,men,jeans,4.0,1011.0,92.0,3499,1437,58
Men Tapered Fit Mid Rise Blue Jeans,HIGHLANDER,men,jeans,3.6,1725.0,148.0,1399,615,56
Men Comfort Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,4.0,728.0,33.0,1999,349,82
Men Regular Fit Black Cotton Blend Trousers,MANCREW,men,trousers,3.9,46363.0,2559.0,1349,389,71
Men Regular Fit Black Cotton Blend Trousers,El Cielo,men,trousers,3.8,33845.0,2028.0,1299,379,70
Men Regular Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Slim Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,218647.0,13441.0,1499,289,80
Men Slim Fit Black Linen Blend Trousers,INDICLUB,men,trousers,3.9,10870.0,556.0,999,299,70
Men Regular Fit Blue Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Regular Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Slim Fit Green Cotton Blend Trousers,Arrow Sport,men,trousers,,,,2299,1195,48
Men Slim Fit Green Cotton Blend Trousers,HIGHLANDER,men,trousers,3.8,5592.0,650.0,999,455,54
Men Regular Fit Maroon Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Relaxed Dark Blue Linen Blend Trousers,INDICLUB,men,trousers,3.9,903.0,37.0,999,299,70
Men Regular Fit Blue Lycra Blend Trousers,MiraMichi,men,trousers,3.8,23037.0,1128.0,1599,299,81
Men Slim Fit Black Viscose Rayon Trousers,Vogaan,men,trousers,,,,2699,599,77
Men Slim Fit Beige Cotton Blend Trousers,HIGHLANDER,men,trousers,4.0,6912.0,943.0,999,455,54
Men Regular Fit Grey Cotton Blend Trousers,MANCREW,men,trousers,3.9,46363.0,2559.0,1349,389,71
Men Regular Fit Green Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Black Cotton Blend Trousers,MANCREW,men,trousers,3.9,46363.0,2559.0,1349,389,71
Men Regular Fit Black Lycra Blend Trousers,MiraMichi,men,trousers,3.8,23037.0,1128.0,1599,299,81
Men Relaxed Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.7,708.0,48.0,1499,299,80
Men Regular Fit Brown Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Slim Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,69053.0,2643.0,1499,299,80
Men Slim Fit Dark Blue Linen Blend Trousers,INDICLUB,men,trousers,3.9,10870.0,556.0,999,299,70
Men Slim Fit Khaki Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,69053.0,2643.0,1499,289,80
Men Comfort Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,4.0,728.0,33.0,1999,349,82
Men Regular Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,9144.0,400.0,2199,292,86
Men Regular Fit Green Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Grey Polyester Trousers,PARK AVENUE,men,trousers,,,,2399,1078,55
Men Regular Fit Black Lycra Blend Trousers,VeBNoR,men,trousers,3.8,24824.0,1478.0,999,289,71
Men Regular Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Green Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,9144.0,400.0,2199,299,86
Men Slim Fit Blue Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,218647.0,13441.0,1499,289,80
Men Regular Fit Brown Lycra Blend Trousers,MiraMichi,men,trousers,3.8,23037.0,1128.0,2999,299,90
Men Regular Fit Blue Polyester Trousers,PARK AVENUE,men,trousers,,,,2199,988,55
Men Slim Fit Brown Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,218647.0,13441.0,1499,289,80
Men Comfort Fit Blue Lycra Blend Trousers,COMBRAIDED,men,trousers,4.0,728.0,33.0,1999,349,82
Men Comfort Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,4.0,728.0,33.0,1999,349,82
Men Regular Fit White Cotton Blend Trousers,MANCREW,men,trousers,3.9,46363.0,2559.0,1349,389,71
Men Regular Fit Brown Lycra Blend Trousers,MiraMichi,men,trousers,3.8,23037.0,1128.0,2999,299,90
Men Comfort Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,4.0,728.0,33.0,1999,349,82
Men Regular Fit Black Cotton Blend Trousers,MANCREW,men,trousers,3.9,46363.0,2559.0,1349,389,71
"Pack of 2 Men Regular Fit Maroon, Grey Lycra Blend Trousers",Umang Enterprises,men,trousers,,,,999,299,70
Men Regular Fit Grey Cotton Blend Trousers,El Cielo,men,trousers,3.8,33845.0,2028.0,1299,379,70
Men Regular Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Grey Cotton Blend Trousers,MANCREW,men,trousers,3.9,46363.0,2559.0,1349,389,71
Men Regular Fit Blue Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Regular Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Regular Fit Grey Cotton Blend Trousers,ILARA,men,trousers,,,,1899,579,69
Men Regular Fit Beige Cotton Blend Trousers,El Cielo,men,trousers,3.8,33845.0,2028.0,1299,379,70
Men Regular Fit Maroon Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Slim Fit Black Viscose Rayon Trousers,PETER ENGLAND,men,trousers,3.8,577.0,29.0,1399,867,38
Men Regular Fit Grey Lycra Blend Trousers,MiraMichi,men,trousers,3.8,23037.0,1128.0,1599,299,81
Men Regular Fit Grey Cotton Blend Trousers,KAJARU,men,trousers,,,,999,289,71
Men Regular Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,289,81
Men Regular Fit Grey Cotton Blend Trousers,MANCREW,men,trousers,3.9,46363.0,2559.0,1349,389,71
Men Regular Fit Green Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Green Viscose Rayon Trousers,FUBAR,men,trousers,3.7,8031.0,381.0,1648,449,72
Men Regular Fit Black Cotton Blend Trousers,CYPHUS,men,trousers,3.8,151025.0,12033.0,1899,429,77
Men Relaxed Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.7,708.0,48.0,1499,299,80
Men Regular Fit Brown Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Blue Cotton Blend Trousers,CYPHUS,men,trousers,3.8,151025.0,12033.0,1899,429,77
Men Slim Fit Brown Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,69053.0,2643.0,1499,299,80
Men Slim Fit Black Lycra Blend Trousers,INDICLUB,men,trousers,3.9,2006.0,127.0,999,299,70
Men Regular Fit Dark Blue Cotton Blend Trousers,The DS,men,trousers,3.7,179.0,12.0,1899,472,75
Men Regular Fit Black Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,9144.0,400.0,2199,292,86
Men Regular Fit Green Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
"Pack of 2 Men Regular Fit Maroon, Dark Blue Lycra Blend Trousers",Umang Enterprises,men,trousers,,,,999,449,55
Men Relaxed Light Blue Lycra Blend Trousers,INDICLUB,men,trousers,3.9,20290.0,1218.0,999,299,70
Men Regular Fit Grey Lycra Blend Trousers,COMBRAIDED,men,trousers,3.8,52883.0,2623.0,1599,299,81
Men Regular Fit Green Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,9144.0,400.0,2199,299,86
Men Regular Fit Dark Blue Lycra Blend Trousers,VeBNoR,men,trousers,3.8,24824.0,1478.0,999,199,80
Men Slim Fit Green Lycra Blend Trousers,COMBRAIDED,men,trousers,3.9,69053.0,2643.0,1499,299,80
"Pack of 2 Men Slim Fit Grey, White Lycra Blend Trousers",VR EXCELLENT,men,trousers,,,,2499,499,80
Men Slim Fit Light Green Cotton Blend Trousers,FUBAR,men,trousers,3.8,81097.0,6084.0,1999,629,68
Men Comfort Fit Blue Lycra Blend Trousers,COMBRAIDED,men,trousers,4.0,728.0,33.0,1999,349,82
